id,form,section,subscale,text_tr,type,options_tr,reverse_scored,scoring_key,weight,notes
S2R_manager_PRO3,S2R_manager,Pro,TRUST,[AD] gizliliğe riayet eder.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_manager_PRO4,S2R_manager,Pro,TIME,[AD] teslim tarihine saygı duyar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_manager_VAL1,S2R_manager,Values,BOUND,[AD] kişisel alan/mahremiyete saygı gösterir.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_manager_VAL2,S2R_manager,Values,SUPPORT,[AD] pratik/duygusal destek sunar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_manager_VAL3,S2R_manager,Values,RESPECT,[AD] saygılı bir dil kullanır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_manager_VAL4,S2R_manager,Values,ALIGN,[AD] birlikte belirlenen kurallara uyar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_manager_VIG1,S2R_manager,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_manager_VIG2,S2R_manager,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_manager_VIG3,S2R_manager,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_manager_VIG4,S2R_manager,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_manager_CONF1,S2R_manager,Quality,CONF,[AD] hakkında verdiğim cevaplardan eminim.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_manager_FREQ1,S2R_manager,Quality,FREQ,[AD] ile etkileşim sıklığımız:,Likert5,Çok nadir|Ayda birkaç|Haftada 1–2|Haftada 3+|Hemen her gün,0,,1.0,
S2R_direct_report_E1,S2R_direct_report,BigFive,E,[AD] sosyal ortamlarda sohbeti başlatır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_A1,S2R_direct_report,BigFive,A,[AD] anlaşmazlıkta önce karşı tarafı anlamaya çalışır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_C1,S2R_direct_report,BigFive,C,[AD] verdiği sözleri zamanında tutar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_N1,S2R_direct_report,BigFive,N,[AD] stresli durumlarda kolayca gerilir.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_O1,S2R_direct_report,BigFive,O,[AD] yeni fikir ve deneyimlere açıktır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_E2,S2R_direct_report,BigFive,E,[AD] kalabalıkta geri planda kalmayı seçer.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_direct_report_EI1,S2R_direct_report,MBTI,EI,[AD] uzun günün sonunda insanlarla vakit geçirerek toparlar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_EI2,S2R_direct_report,MBTI,EI,[AD] yalnız kalarak daha iyi toparlar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_direct_report_SN1,S2R_direct_report,MBTI,SN,[AD] somut veriler ve kanıtlarla konuşmayı tercih eder.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_SN2,S2R_direct_report,MBTI,SN,[AD] olasılıklar/gelecek senaryolarını tartışmayı sever.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_direct_report_TF1,S2R_direct_report,MBTI,TF,[AD] karar verirken duygusal etkileri önceler.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_direct_report_TF2,S2R_direct_report,MBTI,TF,[AD] karar verirken mantık ve tutarlılığı önceler.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_JP1,S2R_direct_report,MBTI,JP,[AD] planlı ve takvimli ilerlemekten hoşlanır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_JP2,S2R_direct_report,MBTI,JP,[AD] seçenekleri açık tutmayı ve esnekliği sever.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_direct_report_COM1,S2R_direct_report,Conflict,COMPETE,[AD] anlaşmazlıkta iddialı tavır alır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_COL1,S2R_direct_report,Conflict,COLLAB,[AD] iki taraf için de uygun çözüm arar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_CRM1,S2R_direct_report,Conflict,COMPROM,[AD] hızlı çözüm için orta yol önerir.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_AVD1,S2R_direct_report,Conflict,AVOID,[AD] gerilim çıktığında konuyu ertelemeyi seçer.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_ACM1,S2R_direct_report,Conflict,ACCOM,[AD] karşı tarafı kırmamak için kendi isteğinden vazgeçer.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_COL2,S2R_direct_report,Conflict,COLLAB,[AD] ortak zemini bulmak için aktif soru sorar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_PRO1,S2R_direct_report,Pro,BOUND,[AD] profesyonel sınırlara dikkat eder.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_PRO2,S2R_direct_report,Pro,FEED,[AD] anlaşmazlıkta profesyonel kalır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_PRO3,S2R_direct_report,Pro,TRUST,[AD] gizliliğe riayet eder.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_PRO4,S2R_direct_report,Pro,TIME,[AD] teslim tarihine saygı duyar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_VAL1,S2R_direct_report,Values,BOUND,[AD] kişisel alan/mahremiyete saygı gösterir.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_VAL2,S2R_direct_report,Values,SUPPORT,[AD] pratik/duygusal destek sunar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_VAL3,S2R_direct_report,Values,RESPECT,[AD] saygılı bir dil kullanır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_VAL4,S2R_direct_report,Values,ALIGN,[AD] birlikte belirlenen kurallara uyar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_VIG1,S2R_direct_report,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_direct_report_VIG2,S2R_direct_report,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_direct_report_VIG3,S2R_direct_report,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_direct_report_VIG4,S2R_direct_report,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_direct_report_CONF1,S2R_direct_report,Quality,CONF,[AD] hakkında verdiğim cevaplardan eminim.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_direct_report_FREQ1,S2R_direct_report,Quality,FREQ,[AD] ile etkileşim sıklığımız:,Likert5,Çok nadir|Ayda birkaç|Haftada 1–2|Haftada 3+|Hemen her gün,0,,1.0,
S2R_client_E1,S2R_client,BigFive,E,[AD] sosyal ortamlarda sohbeti başlatır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_A1,S2R_client,BigFive,A,[AD] anlaşmazlıkta önce karşı tarafı anlamaya çalışır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_C1,S2R_client,BigFive,C,[AD] verdiği sözleri zamanında tutar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_N1,S2R_client,BigFive,N,[AD] stresli durumlarda kolayca gerilir.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_O1,S2R_client,BigFive,O,[AD] yeni fikir ve deneyimlere açıktır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_E2,S2R_client,BigFive,E,[AD] kalabalıkta geri planda kalmayı seçer.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_client_EI1,S2R_client,MBTI,EI,[AD] uzun günün sonunda insanlarla vakit geçirerek toparlar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_EI2,S2R_client,MBTI,EI,[AD] yalnız kalarak daha iyi toparlar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_client_SN1,S2R_client,MBTI,SN,[AD] somut veriler ve kanıtlarla konuşmayı tercih eder.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_SN2,S2R_client,MBTI,SN,[AD] olasılıklar/gelecek senaryolarını tartışmayı sever.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_client_TF1,S2R_client,MBTI,TF,[AD] karar verirken duygusal etkileri önceler.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_client_TF2,S2R_client,MBTI,TF,[AD] karar verirken mantık ve tutarlılığı önceler.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_JP1,S2R_client,MBTI,JP,[AD] planlı ve takvimli ilerlemekten hoşlanır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_JP2,S2R_client,MBTI,JP,[AD] seçenekleri açık tutmayı ve esnekliği sever.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_client_COM1,S2R_client,Conflict,COMPETE,[AD] anlaşmazlıkta iddialı tavır alır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_COL1,S2R_client,Conflict,COLLAB,[AD] iki taraf için de uygun çözüm arar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_CRM1,S2R_client,Conflict,COMPROM,[AD] hızlı çözüm için orta yol önerir.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_AVD1,S2R_client,Conflict,AVOID,[AD] gerilim çıktığında konuyu ertelemeyi seçer.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_ACM1,S2R_client,Conflict,ACCOM,[AD] karşı tarafı kırmamak için kendi isteğinden vazgeçer.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_COL2,S2R_client,Conflict,COLLAB,[AD] ortak zemini bulmak için aktif soru sorar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_PRO1,S2R_client,Pro,BOUND,[AD] profesyonel sınırlara dikkat eder.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_PRO2,S2R_client,Pro,FEED,[AD] anlaşmazlıkta profesyonel kalır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_PRO3,S2R_client,Pro,TRUST,[AD] gizliliğe riayet eder.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_PRO4,S2R_client,Pro,TIME,[AD] teslim tarihine saygı duyar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_VAL1,S2R_client,Values,BOUND,[AD] kişisel alan/mahremiyete saygı gösterir.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_VAL2,S2R_client,Values,SUPPORT,[AD] pratik/duygusal destek sunar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_VAL3,S2R_client,Values,RESPECT,[AD] saygılı bir dil kullanır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_VAL4,S2R_client,Values,ALIGN,[AD] birlikte belirlenen kurallara uyar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_VIG1,S2R_client,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_client_VIG2,S2R_client,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_client_VIG3,S2R_client,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_client_VIG4,S2R_client,Vignette,Conflict,Durumsal çatışma senaryosu – [AD] nasıl tepki verir?,MultiChoice5,A: Sertçe karşı çıkarım (Rekabet)|B: Konuyu erteleyip sakinleşince konuşurum (Kaçınma)|C: Orta yolu teklif ederim (Uzlaşma)|D: Önce onun ihtiyacını öne alırım (Uyum)|E: İki tarafın da kazanacağı çözüm ararım (İşbirliği),0,"{""A"": ""COMPETE"", ""B"": ""AVOID"", ""C"": ""COMPROM"", ""D"": ""ACCOM"", ""E"": ""COLLAB""}",1.0,
S2R_client_CONF1,S2R_client,Quality,CONF,[AD] hakkında verdiğim cevaplardan eminim.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_client_FREQ1,S2R_client,Quality,FREQ,[AD] ile etkileşim sıklığımız:,Likert5,Çok nadir|Ayda birkaç|Haftada 1–2|Haftada 3+|Hemen her gün,0,,1.0,
S2R_vendor_E1,S2R_vendor,BigFive,E,[AD] sosyal ortamlarda sohbeti başlatır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_vendor_A1,S2R_vendor,BigFive,A,[AD] anlaşmazlıkta önce karşı tarafı anlamaya çalışır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_vendor_C1,S2R_vendor,BigFive,C,[AD] verdiği sözleri zamanında tutar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_vendor_N1,S2R_vendor,BigFive,N,[AD] stresli durumlarda kolayca gerilir.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_vendor_O1,S2R_vendor,BigFive,O,[AD] yeni fikir ve deneyimlere açıktır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_vendor_E2,S2R_vendor,BigFive,E,[AD] kalabalıkta geri planda kalmayı seçer.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_vendor_EI1,S2R_vendor,MBTI,EI,[AD] uzun günün sonunda insanlarla vakit geçirerek toparlar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_vendor_EI2,S2R_vendor,MBTI,EI,[AD] yalnız kalarak daha iyi toparlar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_vendor_SN1,S2R_vendor,MBTI,SN,[AD] somut veriler ve kanıtlarla konuşmayı tercih eder.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_vendor_SN2,S2R_vendor,MBTI,SN,[AD] olasılıklar/gelecek senaryolarını tartışmayı sever.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_vendor_TF1,S2R_vendor,MBTI,TF,[AD] karar verirken duygusal etkileri önceler.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_vendor_TF2,S2R_vendor,MBTI,TF,[AD] karar verirken mantık ve tutarlılığı önceler.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_vendor_JP1,S2R_vendor,MBTI,JP,[AD] planlı ve takvimli ilerlemekten hoşlanır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_vendor_JP2,S2R_vendor,MBTI,JP,[AD] seçenekleri açık tutmayı ve esnekliği sever.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,1,,1.0,
S2R_vendor_COM1,S2R_vendor,Conflict,COMPETE,[AD] anlaşmazlıkta iddialı tavır alır.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_vendor_COL1,S2R_vendor,Conflict,COLLAB,[AD] iki taraf için de uygun çözüm arar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_vendor_CRM1,S2R_vendor,Conflict,COMPROM,[AD] hızlı çözüm için orta yol önerir.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_vendor_AVD1,S2R_vendor,Conflict,AVOID,[AD] gerilim çıktığında konuyu ertelemeyi seçer.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_vendor_ACM1,S2R_vendor,Conflict,ACCOM,[AD] karşı tarafı kırmamak için kendi isteğinden vazgeçer.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
S2R_vendor_COL2,S2R_vendor,Conflict,COLLAB,[AD] ortak zemini bulmak için aktif soru sorar.,Likert5,Kesinlikle Katılmıyorum|Katılmıyorum|Kararsızım|Katılıyorum|Kesinlikle Katılıyorum,0,,1.0,
